name,cohort,analysis,outcome,model,outcome_time_median,term,hr,conf_low,conf_high,source
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_age_sex,1,days0_1,273.21827012415514,245.29387953118896,304.3218930719579,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_age_sex,8,days1_28,4.647051813860956,3.9189783702463297,5.5103822796223465,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_age_sex,111,days28_197,1.9507895732871487,1.74264975051986,2.1837891277651256,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_age_sex,277,days197_365,1.2443460115813307,1.0775999503075362,1.4368939431156955,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_age_sex,446,days365_714,1.2912739639478452,1.0917363385990029,1.5272811065082443,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,1.cov_cat_deprivation,1,1,1,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,age_spline1,1.07198696171998,1.062444090791073,1.081615438537004,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,1.cov_cat_sex,1,1,1,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,1.cov_cat_smoking_status,1,1,1,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,2.cov_cat_deprivation,0.9438566294061368,0.9061706819583032,0.983109865073858,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,2.cov_cat_sex,1.1126798667863729,1.0843631975607262,1.1417359872935071,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,cov_bin_antidepressants_bnf,1.101964614542873,1.07159682947429,1.1331928733568186,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,2.cov_cat_smoking_status,0.8180399540420583,0.7719449807157468,0.8668873859231017,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,3.cov_cat_deprivation,0.8691442257469199,0.8352408939413761,0.9044237304815604,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,3.cov_cat_smoking_status,0.4449956821040228,0.3466280416637326,0.5712785270942586,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,4.cov_cat_deprivation,0.8193878023953466,0.7870962800433214,0.8530040359709087,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,4.cov_cat_smoking_status,0.7319857005349146,0.6899027040201072,0.7766356170009587,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,5.cov_cat_deprivation,0.7697952566090059,0.7389005062852432,0.8019818518400663,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,cov_bin_nsaid_bnf,1.0236885193266263,0.9853187363017396,1.06355237264707,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,cov_bin_obesity,1.2885361415012628,1.2544711633602983,1.323526016712086,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,cov_num_consulation_rate,1.006119850231024,1.005396911138115,1.0068432084750336,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,age_spline2,0.9416519052813388,0.9291034407747992,0.9543699446978324,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,cov_bin_alcohol_above_limits,1.0236555570869992,0.9496776193801636,1.1033961139907194,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,cov_bin_anticoagulants_bnf,1.3379074648373046,1.300662564978126,1.3762187470182607,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,8,days1_28,4.293589086195833,3.618979210418884,5.093947142091532,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,cov_bin_aspirin_bnf,1.1600811969044538,1.1284260661766488,1.1926243320230023,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,cov_bin_carehome_status,0.673778268959362,0.6274801763182011,0.7234924994496975,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,cov_bin_cholelisthiasis,4.209218495751514,4.089505262401055,4.332440460561584,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,cov_bin_gi_operations,1.2854112422153428,1.2492925111490067,1.3225740822425536,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,cov_bin_gi_sym,1.311141458262569,1.2710497069764588,1.35249779307548,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,NA,cov_bin_h_pylori_infection,1.0381844848284414,0.9593501987562628,1.123497064699147,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,277,days197_365,1.1586748715213888,1.0026733670897856,1.3389480923827517,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,111,days28_197,1.809815488452501,1.6154993436508904,2.027504649047764,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,1,days0_1,251.6763659407041,225.81294961394167,280.50204065537116,Stata
cohort_prevax-sub_age_80_110-gallstones_disease,prevax,sub_age_80_110,gallstones_disease,mdl_max_adj,446,days365_714,1.2037291944080777,1.0168284292173144,1.424983593042578,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_age_sex,NA,age_spline2,0.9421028761674022,0.9303365282094735,0.9540180379578196,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_age_sex,NA,age_spline1,1.079364670518315,1.07009700152962,1.088712494096321,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_age_sex,NA,1.cov_cat_sex,1,1,1,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_age_sex,NA,2.cov_cat_sex,1.197696944705542,1.1696809274080051,1.2263839973314532,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_age_sex,1,days0_1,342.59363253325205,311.54693467767345,376.7338613150596,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_age_sex,11,days1_28,5.249243652318765,4.477402145518458,6.154145993690027,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_age_sex,86,days28_197,2.0041521429969027,1.793402224649858,2.2396683570111446,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_age_sex,288,days197_365,1.4148703479404614,1.2346920663475889,1.6213419977686987,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_age_sex,450,days365_714,1.3392262207841743,1.1334677059507128,1.582336100993292,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,1.cov_cat_deprivation,1,1,1,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,age_spline1,1.0634073139966658,1.0541828320300328,1.072712513524776,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,1.cov_cat_sex,1,1,1,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,1.cov_cat_smoking_status,1,1,1,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,2.cov_cat_deprivation,0.9268201918776388,0.888919943348125,0.9663364630297968,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,2.cov_cat_sex,1.1204075465873795,1.0926841585932527,1.1488343274474395,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,cov_bin_antidepressants_bnf,1.0950557771415723,1.0653693004078026,1.1255694664677522,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,2.cov_cat_smoking_status,0.8414905460962048,0.7929738769066846,0.8929755304435923,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,3.cov_cat_deprivation,0.8901742935319934,0.8551169805906746,0.9266688544973388,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,3.cov_cat_smoking_status,0.4236364164472217,0.3311992900639668,0.541872632795693,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,4.cov_cat_deprivation,0.8574608988418154,0.8235472944396498,0.8927710624595985,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,4.cov_cat_smoking_status,0.7693949901943474,0.7242593011191654,0.8173435260291686,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,5.cov_cat_deprivation,0.8436526679104954,0.8099323121940084,0.8787768337942637,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,cov_bin_nsaid_bnf,0.9806774211957154,0.943435574522426,1.0193893790044035,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,cov_bin_obesity,1.1571297668959075,1.1263962756528207,1.188701815141006,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,cov_num_consulation_rate,1.0067517912621085,1.0060803104978708,1.0074238209301791,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,age_spline2,0.9725343332496116,0.960177995238606,0.985049682495825,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,cov_bin_alcohol_above_limits,0.9541051437810054,0.8845250010839727,1.0291586255245868,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,cov_bin_anticoagulants_bnf,1.8745156386554016,1.825878972763528,1.9244478588005216,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,11,days1_28,4.821885335365556,4.110900071372921,5.655836382237427,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,cov_bin_aspirin_bnf,1.271321740720324,1.2374478832148423,1.306122990695237,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,cov_bin_carehome_status,0.7774835443312448,0.728497853366363,0.8297631337039509,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,cov_bin_cholelisthiasis,1.002786675582076,0.9628351169153034,1.0443959708767132,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,cov_bin_gi_operations,1.7169409672661988,1.6703777525813464,1.764801995077348,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,cov_bin_gi_sym,1.4049622020945154,1.3657177300391363,1.445334380522178,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,NA,cov_bin_h_pylori_infection,0.9872482020371194,0.911272686451905,1.0695581293962897,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,288,days197_365,1.3103501610413146,1.1428622941550122,1.5023835796512084,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,86,days28_197,1.850310753779581,1.6547560563681258,2.068975588502526,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,1,days0_1,316.3300087058757,287.3163863397244,348.2734684319132,Stata
cohort_prevax-sub_age_80_110-lower_gi_bleeding,prevax,sub_age_80_110,lower_gi_bleeding,mdl_max_adj,450,days365_714,1.2308127210412945,1.041162315345216,1.455008292616503,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_age_sex,NA,age_spline2,0.9382513519882684,0.928131271353527,0.9484818739655024,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_age_sex,NA,age_spline1,1.087959909642717,1.0798404513592204,1.0961403095561222,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_age_sex,NA,1.cov_cat_sex,1,1,1,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_age_sex,NA,2.cov_cat_sex,1.1938536067005183,1.1697024497350743,1.2185034190145103,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_age_sex,1,days0_1,360.4408984458172,332.63240787479066,390.5742140475123,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_age_sex,11,days1_28,4.818048641845208,4.171960211247805,5.56419321847833,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_age_sex,87,days28_197,2.135122025824002,1.9439846307224025,2.3450527586421033,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_age_sex,284.5,days197_365,1.4096289306456753,1.251938938096349,1.587180862374443,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_age_sex,450,days365_714,1.4507319178361808,1.261415496082095,1.668461259199064,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,1.cov_cat_deprivation,1,1,1,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,age_spline1,1.0743442763709283,1.066256909510312,1.0824929844544289,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,1.cov_cat_sex,1,1,1,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,1.cov_cat_smoking_status,1,1,1,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,2.cov_cat_deprivation,0.9241230917807608,0.8916081826701774,0.9578238409670332,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,2.cov_cat_sex,1.1348895120687683,1.1106237561820178,1.1596855606877825,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_antidepressants_bnf,1.1199560013204128,1.0939023057865374,1.14663033772645,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,2.cov_cat_smoking_status,0.8327116959701397,0.7916560989225585,0.875896364858832,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,3.cov_cat_deprivation,0.8826615036054956,0.8527179011186459,0.913656498844374,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,3.cov_cat_smoking_status,0.415184532896665,0.3368232388612757,0.5117765371980776,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,4.cov_cat_deprivation,0.852956866151977,0.8239103941083264,0.8830274426343644,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,4.cov_cat_smoking_status,0.75127283318794,0.713548763729841,0.7909912288192872,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,5.cov_cat_deprivation,0.8319199971965625,0.8033025993242494,0.8615569668600821,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_nsaid_bnf,0.9723111622299848,0.9404304340146308,1.005272651759286,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_obesity,1.1268908721738256,1.100840633262725,1.153557562664583,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_num_consulation_rate,1.006629377687187,1.006035540920184,1.007223564980679,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,age_spline2,0.9631639812581204,0.9526225679475314,0.9738220424398848,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_alcohol_above_limits,0.9701967432099908,0.9089680808478612,1.035549910383483,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_anticoagulants_bnf,1.693826210901818,1.6553376398245625,1.7332095137626256,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,11,days1_28,4.331136592224983,3.748167298051792,5.004772714261121,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_aspirin_bnf,1.207749245817875,1.179823793753977,1.2363357938377393,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_carehome_status,0.9481384908522044,0.9003044455732715,0.9985139053339012,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_cholelisthiasis,1.031037936307026,0.995907098844861,1.0674080216289807,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_gi_operations,1.6965096611842052,1.6567441152573157,1.7372296687134037,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_gi_sym,1.423961676418251,1.3895099068918315,1.459267795513759,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_h_pylori_infection,0.9938649964604256,0.9280315954076778,1.064368643108676,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,284.5,days197_365,1.2718701800495364,1.1289448099948616,1.43288987983499,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,87,days28_197,1.9222819578061627,1.7489928360468947,2.112740246633717,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,1,days0_1,325.2350006639199,299.76894662495465,352.86410106863815,Stata
cohort_prevax-sub_age_80_110-nonvariceal_gi_bleeding,prevax,sub_age_80_110,nonvariceal_gi_bleeding,mdl_max_adj,450,days365_714,1.2957714084447438,1.125953013318474,1.4912019908290972,Stata
cohort_prevax-sub_age_80_110-peptic_ulcer,prevax,sub_age_80_110,peptic_ulcer,mdl_age_sex,NA,1.cov_cat_sex,1,1,1,Stata
cohort_prevax-sub_age_80_110-peptic_ulcer,prevax,sub_age_80_110,peptic_ulcer,mdl_age_sex,NA,2.cov_cat_sex,1.6015789718046094,1.5097995595560938,1.6989375753168707,Stata
cohort_prevax-sub_age_80_110-peptic_ulcer,prevax,sub_age_80_110,peptic_ulcer,mdl_age_sex,NA,age_spline1,1.050853824584694,1.0301137159680878,1.072011510502486,Stata
cohort_prevax-sub_age_80_110-peptic_ulcer,prevax,sub_age_80_110,peptic_ulcer,mdl_age_sex,NA,age_spline2,0.9389409385451768,0.915098746369501,0.963404320652537,Stata
cohort_prevax-sub_age_80_110-peptic_ulcer,prevax,sub_age_80_110,peptic_ulcer,mdl_age_sex,1,days0_1,86.09600406828888,55.18592837265569,134.3190580481324,Stata
cohort_prevax-sub_age_80_110-peptic_ulcer,prevax,sub_age_80_110,peptic_ulcer,mdl_age_sex,97,days28_197,1.9961397690264169,1.511084643618606,2.6368968758787483,Stata
